ID,国語,数学,英語,理科,社会,合計,判定
20180001,60,92,67,31,15,0, 
20180002,76,48,46,30,19,0, 
20180003,38,30,75,44,77,0, 
20180004,84,59,0,47,1,0, 
20180005,47,94,23,38,40,0, 
20180006,54,58,64,15,46,0, 
20180007,29,96,27,68,85,0, 
20180008,34,18,52,64,0,0, 
20180009,88,45,99,29,41,0, 
20180010,19,56,75,71,94,0, 
20180011,68,16,63,6,32,0, 
20180012,35,4,88,57,89,0, 
20180013,36,88,1,41,15,0, 
20180014,64,35,31,74,33,0, 
20180015,1,14,94,48,53,0, 
20180016,30,21,15,6,99,0, 
20180017,90,48,48,47,88,0, 
20180018,47,6,97,5,52,0, 
20180019,1,99,54,45,21,0, 
20180020,85,19,37,26,75,0, 
20180021,2,90,75,74,14,0, 
20180022,8,76,83,45,43,0, 
20180023,30,12,98,91,24,0, 
20180024,22,89,7,47,14,0, 
20180025,31,23,9,7,84,0, 
20180026,93,26,92,70,57,0, 
20180027,66,43,75,60,29,0, 
20180028,30,61,80,45,45,0, 
20180029,79,55,86,98,42,0, 
20180030,99,84,91,95,38,0, 
20180031,31,91,91,80,75,0, 
20180032,13,21,45,97,78,0, 
20180033,29,96,42,6,11,0, 
20180034,4,73,60,40,54,0, 
20180035,1,3,7,50,91,0, 
20180036,63,45,32,63,38,0, 
20180037,7,63,73,84,99,0, 
20180038,81,89,78,36,60,0, 
20180039,21,93,95,60,89,0, 
20180040,56,16,15,92,88,0, 
20180041,46,23,33,56,40,0, 
20180042,24,25,35,18,46,0, 
20180043,58,78,27,68,96,0, 
20180044,56,84,73,78,39,0, 
20180045,83,25,40,60,1,0, 
20180046,70,10,45,16,60,0, 
20180047,42,86,63,5,14,0, 
20180048,25,56,51,72,90,0, 
20180049,88,14,41,60,79,0, 
20180050,75,48,5,17,28,0, 
20180051,64,53,48,40,99,0, 
20180052,93,60,95,7,58,0, 
20180053,32,67,28,10,22,0, 
20180054,23,56,90,51,15,0, 
20180055,65,58,78,27,76,0, 
20180056,8,42,63,97,97,0, 
20180057,86,57,37,1,75,0, 
20180058,90,33,9,84,66,0, 
20180059,54,61,52,20,2,0, 
20180060,32,4,24,42,63,0, 
20180061,70,5,20,5,91,0, 
20180062,95,42,53,57,88,0, 
20180063,30,81,11,47,38,0, 
20180064,35,31,32,16,17,0, 
20180065,96,94,97,78,81,0, 
20180066,28,24,43,91,53,0, 
20180067,54,60,15,33,59,0, 
20180068,77,6,84,74,97,0, 
20180069,5,25,82,88,15,0, 
20180070,73,94,11,62,31,0, 
20180071,5,67,22,76,99,0, 
20180072,72,18,49,80,45,0, 
20180073,19,96,78,72,80,0, 
20180074,93,60,44,62,44,0, 
20180075,6,19,87,61,42,0, 
20180076,81,98,16,6,69,0, 
20180077,48,29,41,67,38,0, 
20180078,11,99,44,30,41,0, 
20180079,53,59,24,97,73,0, 
20180080,9,55,72,8,28,0, 
20180081,71,29,10,63,6,0, 
20180082,13,38,40,48,10,0, 
20180083,71,24,31,6,40,0, 
20180084,53,8,47,81,48,0, 
20180085,95,53,37,19,91,0, 
20180086,41,21,77,17,39,0, 
20180087,88,34,9,96,39,0, 
20180088,38,92,13,25,10,0, 
20180089,4,66,32,68,16,0, 
20180090,9,82,57,9,38,0, 
20180091,48,21,92,59,59,0, 
20180092,83,58,65,67,44,0, 
20180093,26,9,69,65,10,0, 
20180094,66,11,45,92,78,0, 
20180095,83,56,39,34,63,0, 
20180096,84,17,20,55,14,0, 
20180097,50,74,47,69,94,0, 
20180098,74,50,94,36,31,0, 
20180099,16,0,69,48,89,0, 
20180100,22,95,46,92,97,0, 
20180101,48,78,56,35,39,0, 
20180102,21,36,65,8,15,0, 
20180103,1,82,94,48,66,0, 
20180104,89,21,57,60,98,0, 
20180105,77,56,79,58,95,0, 
20180106,8,55,53,9,78,0, 
20180107,56,4,71,95,26,0, 
20180108,38,94,79,19,33,0, 
20180109,19,44,6,45,12,0, 
20180110,80,76,35,57,24,0, 
20180111,5,54,50,79,47,0, 
20180112,29,99,26,17,36,0, 
20180113,90,87,44,36,50,0, 
20180114,96,92,6,73,44,0, 
20180115,75,39,93,50,1,0, 
20180116,44,12,63,92,9,0, 
20180117,3,82,71,25,2,0, 
20180118,82,95,55,32,84,0, 
20180119,34,36,60,6,14,0, 
20180120,57,8,18,35,93,0, 
20180121,55,22,11,74,57,0, 
20180122,87,0,52,47,2,0, 
20180123,94,49,84,97,92,0, 
20180124,39,70,15,37,18,0, 
20180125,82,46,12,61,52,0, 
20180126,6,14,44,61,90,0, 
20180127,15,27,35,7,15,0, 
20180128,19,13,8,10,16,0, 
20180129,63,87,63,42,63,0, 
20180130,22,46,82,62,90,0, 
20180131,2,3,87,16,46,0, 
20180132,76,63,45,26,60,0, 
20180133,82,29,88,20,67,0, 
20180134,17,90,91,66,96,0, 
20180135,86,56,5,47,54,0, 
20180136,70,40,62,88,61,0, 
20180137,1,94,40,0,37,0, 
20180138,54,98,45,30,8,0, 
20180139,23,74,1,78,90,0, 
20180140,42,31,63,51,79,0, 
20180141,84,43,36,94,98,0, 
20180142,85,37,44,75,83,0, 
20180143,46,69,18,20,70,0, 
20180144,95,71,12,36,31,0, 
20180145,88,23,52,70,69,0, 
20180146,52,3,53,45,85,0, 
20180147,26,81,64,73,38,0, 
20180148,63,22,75,77,67,0, 
20180149,44,54,31,70,54,0, 
20180150,64,50,29,20,70,0, 
20180151,90,88,14,33,29,0, 
20180152,18,41,11,91,83,0, 
20180153,56,77,95,50,78,0, 
20180154,38,92,21,80,33,0, 
20180155,5,58,88,54,55,0, 
20180156,4,26,17,83,42,0, 
20180157,19,90,85,60,22,0, 
20180158,77,89,62,23,54,0, 
20180159,14,11,90,69,78,0, 
20180160,24,56,81,45,77,0, 
20180161,32,96,16,82,13,0, 
20180162,64,88,5,27,95,0, 
20180163,3,17,88,23,25,0, 
20180164,56,42,22,1,66,0, 
20180165,80,41,90,96,33,0, 
20180166,37,64,74,12,22,0, 
20180167,58,56,67,55,87,0, 
20180168,89,62,1,77,84,0, 
20180169,44,53,43,96,57,0, 
20180170,2,25,6,95,22,0, 
20180171,69,3,20,60,92,0, 
20180172,22,26,39,83,74,0, 
20180173,88,6,30,25,86,0, 
20180174,44,85,8,16,47,0, 
20180175,38,96,89,43,47,0, 
20180176,44,7,7,32,1,0, 
20180177,38,94,42,15,93,0, 
20180178,82,18,28,83,68,0, 
20180179,52,88,11,71,27,0, 
20180180,29,12,5,17,85,0, 
20180181,49,24,51,4,11,0, 
20180182,81,95,92,65,13,0, 
20180183,17,16,79,6,58,0, 
20180184,71,36,95,57,14,0, 
20180185,45,86,23,53,33,0, 
20180186,71,30,95,5,74,0, 
20180187,75,17,53,15,8,0, 
20180188,13,9,4,74,91,0, 
20180189,74,26,38,50,39,0, 
20180190,56,56,19,12,51,0, 
20180191,31,78,77,24,60,0, 
20180192,86,82,45,94,29,0, 
20180193,0,55,10,58,91,0, 
20180194,60,68,24,21,8,0, 
20180195,36,17,28,90,54,0, 
20180196,8,16,68,32,7,0, 
20180197,59,5,30,89,46,0, 
20180198,42,29,28,65,76,0, 
20180199,9,69,5,33,10,0, 
20180200,26,56,27,26,10,0, 
20180201,90,32,95,65,21,0, 
20180202,6,22,71,61,40,0, 
20180203,13,62,48,91,31,0, 
20180204,45,12,44,41,67,0, 
20180205,82,72,75,78,93,0, 
