ID,国語,数学,英語,理科,社会,合計,判定
20070001,5,98,75,60,38,276,不合格
20070002,82,4,19,51,89,245,不合格
20070003,22,79,96,52,6,255,不合格
20070004,12,14,6,41,78,151,不合格
20070005,76,96,39,94,42,347,合格
20070006,18,28,47,77,84,254,不合格
20070007,92,99,41,36,97,365,合格
20070008,54,52,83,19,35,243,不合格
20070009,67,70,65,28,83,313,合格
20070010,24,92,35,88,2,241,不合格
20070011,22,95,64,49,1,231,不合格
20070012,90,21,24,38,68,241,不合格
20070013,14,10,48,5,4,81,不合格
20070014,17,19,88,93,38,255,不合格
20070015,25,63,31,85,47,251,不合格
20070016,69,57,28,35,36,225,不合格
20070017,2,6,48,79,52,187,不合格
20070018,40,69,15,52,76,252,不合格
20070019,98,82,88,42,10,320,合格
20070020,41,78,75,24,17,235,不合格
20070021,95,50,89,42,16,292,不合格
20070022,84,3,16,71,63,237,不合格
20070023,68,77,92,61,54,352,合格
20070024,11,25,35,78,71,220,不合格
20070025,93,21,92,77,20,303,合格
20070026,11,46,78,26,50,211,不合格
20070027,42,12,39,84,78,255,不合格
20070028,92,61,87,43,98,381,合格
20070029,79,91,90,95,49,404,合格
20070030,34,12,59,52,86,243,不合格
20070031,92,56,75,97,32,352,合格
20070032,45,15,91,36,48,235,不合格
20070033,12,69,51,11,78,221,不合格
20070034,31,15,31,12,68,157,不合格
20070035,85,69,8,19,13,194,不合格
20070036,13,73,5,80,16,187,不合格
20070037,29,88,3,65,49,234,不合格
20070038,86,67,18,58,75,304,合格
20070039,42,4,73,36,32,187,不合格
20070040,94,86,35,71,73,359,合格
20070041,30,84,29,89,56,288,不合格
20070042,73,55,92,48,74,342,合格
20070043,5,45,32,17,37,136,不合格
20070044,24,97,52,31,54,258,不合格
20070045,14,41,28,83,27,193,不合格
20070046,2,63,86,43,76,270,不合格
20070047,97,20,58,49,73,297,不合格
20070048,50,67,87,23,58,285,不合格
20070049,84,82,61,72,53,352,合格
20070050,33,49,26,39,52,199,不合格
20070051,39,3,28,64,32,166,不合格
20070052,47,49,88,61,3,248,不合格
20070053,91,15,41,52,91,290,不合格
20070054,44,82,22,82,30,260,不合格
20070055,86,20,21,93,89,309,合格
20070056,82,1,69,24,50,226,不合格
20070057,78,11,26,59,62,236,不合格
20070058,37,78,68,73,37,293,不合格
20070059,83,45,32,9,68,237,不合格
20070060,73,66,76,10,50,275,不合格
20070061,31,97,6,59,38,231,不合格
20070062,86,26,41,52,56,261,不合格
20070063,43,61,27,40,96,267,不合格
20070064,52,30,72,89,4,247,不合格
20070065,63,27,60,99,39,288,不合格
20070066,86,85,52,37,54,314,合格
20070067,65,25,22,68,51,231,不合格
20070068,61,0,69,89,58,277,不合格
20070069,91,19,77,69,29,285,不合格
20070070,45,13,4,12,61,135,不合格
20070071,13,19,63,98,22,215,不合格
20070072,55,4,74,55,89,277,不合格
20070073,21,77,83,86,80,347,合格
20070074,71,35,19,83,50,258,不合格
20070075,12,51,50,29,95,237,不合格
20070076,78,6,78,51,64,277,不合格
20070077,67,33,52,95,66,313,合格
20070078,84,98,72,73,84,411,合格
20070079,66,45,90,35,57,293,不合格
20070080,50,74,74,17,93,308,合格
20070081,60,12,38,57,85,252,不合格
20070082,98,0,26,3,13,140,不合格
20070083,82,92,56,59,46,335,合格
20070084,33,56,12,38,82,221,不合格
20070085,81,83,79,76,25,344,合格
20070086,24,8,98,84,74,288,不合格
20070087,51,50,59,43,0,203,不合格
20070088,18,46,4,7,47,122,不合格
20070089,50,82,38,10,55,235,不合格
20070090,95,97,31,99,73,395,合格
20070091,3,18,46,54,18,139,不合格
20070092,61,93,26,50,47,277,不合格
20070093,50,70,79,27,80,306,合格
20070094,17,27,13,21,70,148,不合格
20070095,85,5,96,11,35,232,不合格
20070096,62,27,19,57,81,246,不合格
20070097,15,53,38,98,28,232,不合格
20070098,40,25,10,75,21,171,不合格
20070099,56,90,76,6,12,240,不合格
20070100,69,40,51,1,11,172,不合格
20070101,91,8,41,35,32,207,不合格
20070102,1,85,28,74,43,231,不合格
20070103,39,7,77,62,20,205,不合格
20070104,51,52,40,91,73,307,合格
20070105,11,15,20,68,85,199,不合格
20070106,63,50,97,87,60,357,合格
20070107,37,23,82,56,28,226,不合格
20070108,12,63,94,20,95,284,不合格
20070109,11,28,84,80,46,249,不合格
20070110,18,28,26,38,51,161,不合格
20070111,47,29,61,66,46,249,不合格
20070112,34,17,76,18,10,155,不合格
20070113,17,51,24,75,9,176,不合格
20070114,53,56,63,63,78,313,合格
20070115,65,33,55,12,59,224,不合格
